class,species,tt_key,match_route
Mammalia,Lutra lutra,Lutra lutra,direct
Mammalia,Lutrogale perspicillata,Lutrogale perspicillata,direct
Mammalia,Lynx lynx,Lynx lynx,direct
Mammalia,Lyroderma lyra,Megaderma lyra,iucn_binomial
Mammalia,Macaca arctoides,Macaca arctoides,direct
Mammalia,Macaca assamensis,Macaca assamensis,direct
Mammalia,Macaca cyclopis,Macaca cyclopis,direct
Mammalia,Macaca leonina,Macaca leonina,direct
Mammalia,Macaca leucogenys,Macaca leucogenys,direct
Mammalia,Macaca mulatta,Macaca mulatta,direct
Mammalia,Macaca munzala,Macaca munzala,direct
Mammalia,Macaca thibetana,Macaca thibetana,direct
Mammalia,Macroglossus sobrinus,Macroglossus sobrinus,direct
Mammalia,Manis javanica,Manis javanica,direct
Mammalia,Manis pentadactyla,Manis pentadactyla,direct
Mammalia,Marmota baibacina,Marmota baibacina,direct
Mammalia,Marmota caudata,Marmota caudata,direct
Mammalia,Marmota himalayana,Marmota himalayana,direct
Mammalia,Marmota sibirica,Marmota sibirica,direct
Mammalia,Martes flavigula,Martes flavigula,direct
Mammalia,Martes foina,Martes foina,direct
Mammalia,Martes zibellina,Martes zibellina,direct
Mammalia,Maxomys surifer,Maxomys surifer,direct
Mammalia,Megaderma spasma,Megaderma spasma,direct
Mammalia,Megaerops ecaudatus,Megaerops ecaudatus,direct
Mammalia,Megaerops niphanae,Megaerops niphanae,direct
Mammalia,Meles leucurus,Meles leucurus,direct
Mammalia,Melogale moschata,Melogale moschata,direct
Mammalia,Melogale personata,Melogale personata,direct
Mammalia,Melursus ursinus,Melursus ursinus,direct
Mammalia,Menetes berdmorei,Menetes berdmorei,direct
Mammalia,Meriones chengi,Meriones chengi,direct
Mammalia,Meriones libycus,Meriones libycus,direct
Mammalia,Meriones meridianus,Meriones meridianus,direct
Mammalia,Meriones tamariscinus,Meriones tamariscinus,direct
Mammalia,Meriones unguiculatus,Meriones unguiculatus,direct
Mammalia,Mesechinus dauuricus,Mesechinus dauuricus,direct
Mammalia,Mesechinus hughi,Mesechinus hughi,direct
Mammalia,Micromys minutus,Micromys minutus,direct
Mammalia,Microtus agrestis,Microtus agrestis,direct
Mammalia,Microtus ilaeus,Microtus ilaeus,direct
Mammalia,Microtus juldaschi,Blanfordimys juldaschi,iucn_binomial
Mammalia,Microtus obscurus,Microtus arvalis,gbif_backbone
Mammalia,Microtus socialis,Microtus socialis,direct
Mammalia,Miniopterus fuscus,Miniopterus fuscus,direct
Mammalia,Miniopterus magnater,Miniopterus magnater,direct
Mammalia,Miniopterus pusillus,Miniopterus pusillus,direct
Mammalia,Mogera insularis,Mogera insularis,direct
Mammalia,Mogera robusta,Mogera robusta,direct
Mammalia,Mops plicatus,Chaerephon plicatus,iucn_binomial
Mammalia,Moschus anhuiensis,Moschus anhuiensis,direct
Mammalia,Moschus berezovskii,Moschus berezovskii,direct
Mammalia,Moschus chrysogaster,Moschus chrysogaster,direct
Mammalia,Moschus fuscus,Moschus fuscus,direct
Mammalia,Moschus leucogaster,Moschus leucogaster,direct
Mammalia,Moschus moschiferus,Moschus moschiferus,direct
Mammalia,Muntiacus crinifrons,Muntiacus crinifrons,direct
Mammalia,Muntiacus gongshanensis,Muntiacus gongshanensis,direct
Mammalia,Muntiacus putaoensis,Muntiacus putaoensis,direct
Mammalia,Muntiacus reevesi,Muntiacus reevesi,direct
Mammalia,Muntiacus rooseveltorum,Muntiacus rooseveltorum,direct
Mammalia,Muntiacus vaginalis,Muntiacus vaginalis,direct
Mammalia,Murina aurata,Murina aurata,direct
Mammalia,Murina bicolor,Murina bicolor,direct
Mammalia,Murina chrysochaetes,Murina chrysochaetes,direct
Mammalia,Murina cyclotis,Murina cyclotis,direct
Mammalia,Murina eleryi,Murina eleryi,direct
Mammalia,Murina feae,,
Mammalia,Murina fusca,Murina fusca,direct
Mammalia,Murina gracilis,Murina gracilis,direct
Mammalia,Murina harrisoni,Murina harrisoni,direct
Mammalia,Murina hilgendorfi,Murina hilgendorfi,direct
Mammalia,Murina huttoni,Murina huttoni,direct
Mammalia,Murina leucogaster,Murina leucogaster,direct
Mammalia,Murina lorelieae,Murina loreliae,iucn_binomial
Mammalia,Murina puta,Murina puta,direct
Mammalia,Murina recondita,Murina recondita,direct
Mammalia,Murina ryukyuana,Murina ryukyuana,direct
Mammalia,Murina shuipuensis,Murina shuipuensis,direct
Mammalia,Murina ussuriensis,Murina ussuriensis,direct
Mammalia,Mus caroli,Mus caroli,direct
Mammalia,Mus cervicolor,Mus cervicolor,direct
Mammalia,Mus cookii,Mus cookii,direct
Mammalia,Mus pahari,Mus pahari,direct
Mammalia,Mus saxicola,Mus saxicola,direct
Mammalia,Mus shortridgei,Mus shortridgei,direct
Mammalia,Mustela altaica,Mustela altaica,direct
Mammalia,Mustela erminea,Mustela erminea,direct
Mammalia,Mustela eversmanii,Mustela eversmanii,direct
Mammalia,Mustela kathiah,Mustela kathiah,direct
Mammalia,Mustela nivalis,Mustela nivalis,direct
Mammalia,Mustela russelliana,Mustela nivalis,gbif_backbone
Mammalia,Mustela sibirica,Mustela sibirica,direct
Mammalia,Mustela strigidorsa,Mustela strigidorsa,direct
Mammalia,Myopus schisticolor,Myopus schisticolor,direct
Mammalia,Myospalax aspalax,Myospalax aspalax,direct
Mammalia,Myospalax myospalax,Myospalax myospalax,direct
Mammalia,Myospalax psilurus,Myospalax psilurus,direct
Mammalia,Myotis altarium,Myotis altarium,direct
Mammalia,Myotis annectans,Myotis annectans,direct
Mammalia,Myotis badius,Myotis badius,direct
Mammalia,Myotis blythii,Myotis blythii,direct
Mammalia,Myotis bombinus,Myotis bombinus,direct
Mammalia,Myotis chinensis,Myotis chinensis,direct
Mammalia,Myotis davidii,Myotis davidii,direct
Mammalia,Myotis fimbriatus,Myotis fimbriatus,direct
Mammalia,Myotis formosus,Myotis formosus,direct
Mammalia,Myotis frater,Myotis frater,direct
Mammalia,Myotis hasseltii,Myotis hasseltii,direct
Mammalia,Myotis horsfieldii,Myotis horsfieldii,direct
Mammalia,Myotis ikonnikovi,Myotis ikonnikovi,direct
Mammalia,Myotis indochinensis,,
Mammalia,Myotis laniger,Myotis laniger,direct
Mammalia,Myotis longicaudatus,,
Mammalia,Myotis longipes,Myotis longipes,direct
Mammalia,Myotis macrodactylus,Myotis macrodactylus,direct
Mammalia,Myotis montivagus,Myotis montivagus,direct
Mammalia,Myotis muricola,Myotis muricola,direct
Mammalia,Myotis nipalensis,Myotis nipalensis,direct
Mammalia,Myotis pequinius,Myotis pequinius,direct
Mammalia,Myotis petax,Myotis petax,direct
Mammalia,Myotis pilosus,Myotis pilosus,direct
Mammalia,Myotis rufoniger,,
Mammalia,Myotis secundus,Myotis secundus,direct
Mammalia,Myotis sibiricus,,
Mammalia,Myotis sicarius,Myotis sicarius,direct
Mammalia,Myotis siligorensis,Myotis siligorensis,direct
Mammalia,Myotis soror,Myotis soror,direct
Mammalia,Naemorhedus baileyi,Naemorhedus baileyi,direct
Mammalia,Naemorhedus caudatus,Naemorhedus caudatus,direct
Mammalia,Naemorhedus goral,Naemorhedus goral,direct
Mammalia,Nectogale elegans,Nectogale elegans,direct
Mammalia,Neodon clarkei,Microtus clarkei,iucn_binomial
Mammalia,Neodon forresti,Neodon forresti,direct
Mammalia,Neodon fuscus,Neodon fuscus,direct
Mammalia,Neodon irene,Neodon irene,direct
Mammalia,Neodon linzhiensis,Neodon linzhiensis,direct
Mammalia,Neodon sikimensis,Neodon sikimensis,direct
Mammalia,Neofelis nebulosa,Neofelis nebulosa,direct
Mammalia,Neohylomys hainanensis,Neohylomys hainanensis,direct
Mammalia,Neomys fodiens,Neomys fodiens,direct
Mammalia,Neotetracus sinensis,Neotetracus sinensis,direct
Mammalia,Nesokia indica,Nesokia indica,direct
Mammalia,Niviventer andersoni,Niviventer andersoni,direct
Mammalia,Niviventer brahma,Niviventer brahma,direct
Mammalia,Niviventer confucianus,Niviventer confucianus,direct
Mammalia,Niviventer coninga,Niviventer coninga,direct
Mammalia,Niviventer culturatus,Niviventer culturatus,direct
Mammalia,Niviventer eha,Niviventer eha,direct
Mammalia,Niviventer excelsior,Niviventer excelsior,direct
Mammalia,Niviventer fulvescens,Niviventer fulvescens,direct
Mammalia,Niviventer langbianis,,
Mammalia,Niviventer niviventer,Niviventer niviventer,direct
Mammalia,Niviventer tenaster,Niviventer tenaster,direct
Mammalia,Nomascus concolor,Nomascus concolor,direct
Mammalia,Nomascus hainanus,Nomascus hainanus,direct
Mammalia,Nomascus leucogenys,Nomascus leucogenys,direct
Mammalia,Nomascus nasutus,Nomascus nasutus,direct
Mammalia,Nothocricetulus migratorius,Cricetulus migratorius,iucn_binomial
Mammalia,Nyctalus aviator,Nyctalus aviator,direct
Mammalia,Nyctalus noctula,Nyctalus noctula,direct
Mammalia,Nyctalus plancyi,Nyctalus plancyi,direct
Mammalia,Nyctereutes procyonoides,Nyctereutes procyonoides,direct
Mammalia,Nycticebus bengalensis,Nycticebus bengalensis,direct
Mammalia,Ochotona alpina,Ochotona alpina,direct
Mammalia,Ochotona argentata,Ochotona argentata,direct
Mammalia,Ochotona cansus,Ochotona cansus,direct
Mammalia,Ochotona coreana,Ochotona coreana,direct
Mammalia,Ochotona curzoniae,Ochotona curzoniae,direct
Mammalia,Ochotona dauurica,Ochotona dauurica,direct
Mammalia,Ochotona erythrotis,Ochotona erythrotis,direct
Mammalia,Ochotona forresti,Ochotona forresti,direct
Mammalia,Ochotona gloveri,Ochotona gloveri,direct
Mammalia,Ochotona hyperborea,Ochotona hyperborea,direct
Mammalia,Ochotona iliensis,Ochotona iliensis,direct
Mammalia,Ochotona koslowi,Ochotona koslowi,direct
Mammalia,Ochotona ladacensis,Ochotona ladacensis,direct
Mammalia,Ochotona macrotis,Ochotona macrotis,direct
Mammalia,Ochotona mantchurica,Ochotona mantchurica,direct
Mammalia,Ochotona nubrica,Ochotona nubrica,direct
Mammalia,Ochotona pallasii,Ochotona pallasi,gbif_backbone
Mammalia,Ochotona pusilla,Ochotona pusilla,direct
Mammalia,Ochotona roylii,,
Mammalia,Ochotona rutila,Ochotona rutila,direct
Mammalia,Ochotona syrinx,Ochotona syrinx,direct
Mammalia,Ochotona thibetana,Ochotona thibetana,direct
Mammalia,Ochotona thomasi,Ochotona thomasi,direct
Mammalia,Ondatra zibethicus,Ondatra zibethicus,direct
Mammalia,Otocolobus manul,Otocolobus manul,direct
Mammalia,Ovis ammon,Ovis ammon,direct
Mammalia,Paguma larvata,Paguma larvata,direct
Mammalia,Panthera pardus,Panthera pardus,direct
Mammalia,Panthera tigris,Panthera tigris,direct
Mammalia,Panthera uncia,Panthera uncia,direct
Mammalia,Pantholops hodgsonii,Pantholops hodgsonii,direct
Mammalia,Paradoxurus hermaphroditus,Paradoxurus hermaphroditus,direct
Mammalia,Parascaptor leucura,Parascaptor leucura,direct
Mammalia,Pardofelis marmorata,Pardofelis marmorata,direct
Mammalia,Petaurista alborufus,Petaurista alborufus,direct
Mammalia,Petaurista elegans,Petaurista elegans,direct
Mammalia,Petaurista magnificus,Petaurista magnificus,direct
Mammalia,Petaurista mechukaensis,Petaurista mechukaensis,direct
Mammalia,Petaurista mishmiensis,Petaurista mishmiensis,direct
Mammalia,Petaurista nobilis,Petaurista nobilis,direct
Mammalia,Petaurista petaurista,Petaurista petaurista,direct
Mammalia,Petaurista philippensis,Petaurista philippensis,direct
Mammalia,Petaurista xanthotis,Petaurista xanthotis,direct
Mammalia,Phaiomys leucurus,Neodon leucurus,iucn_binomial
Mammalia,Phoca largha,Phoca largha,direct
Mammalia,Phodopus campbelli,Phodopus campbelli,direct
Mammalia,Phodopus roborovskii,Phodopus roborovskii,direct
Mammalia,Pipistrellus abramus,Pipistrellus abramus,direct
Mammalia,Pipistrellus aladdin,Pipistrellus pipistrellus,gbif_backbone
Mammalia,Pipistrellus ceylonicus,Pipistrellus ceylonicus,direct
Mammalia,Pipistrellus coromandra,Pipistrellus coromandra,direct
Mammalia,Pipistrellus javanicus,Pipistrellus javanicus,direct
Mammalia,Pipistrellus paterculus,Pipistrellus paterculus,direct
Mammalia,Pipistrellus pipistrellus,Pipistrellus pipistrellus,direct
Mammalia,Plecotus ariel,,
Mammalia,Plecotus homochrous,,
Mammalia,Plecotus ognevi,Plecotus ognevi,direct
Mammalia,Plecotus strelkovi,,
Mammalia,Plecotus taivanus,Plecotus taivanus,direct
Mammalia,Plecotus wardi,,
Mammalia,Prionailurus bengalensis,Prionailurus bengalensis,direct
Mammalia,Prionodon pardicolor,Prionodon pardicolor,direct
Mammalia,Procapra gutturosa,Procapra gutturosa,direct
Mammalia,Procapra picticaudata,Procapra picticaudata,direct
Mammalia,Procapra przewalskii,Procapra przewalskii,direct
Mammalia,Proedromys bedfordi,Proedromys bedfordi,direct
Mammalia,Proedromys liangshanensis,Proedromys liangshanensis,direct
Mammalia,Pseudois nayaur,Pseudois nayaur,direct
Mammalia,Pteromys volans,Pteromys volans,direct
Mammalia,Pteropus medius,Pteropus giganteus,iucn_binomial
Mammalia,Pygeretmus pumilio,Pygeretmus pumilio,direct
Mammalia,Rattus andamanensis,Rattus andamanensis,direct
Mammalia,Rattus losea,Rattus losea,direct
Mammalia,Rattus nitidus,Rattus nitidus,direct
Mammalia,Rattus norvegicus,Rattus norvegicus,direct
Mammalia,Rattus pyctoris,Rattus pyctoris,direct
Mammalia,Rattus rattus,Rattus rattus,direct
Mammalia,Rattus tanezumi,Rattus tanezumi,direct
Mammalia,Ratufa bicolor,Ratufa bicolor,direct
Mammalia,Rhinoceros unicornis,Rhinoceros unicornis,direct
Mammalia,Rhinolophus affinis,Rhinolophus affinis,direct
Mammalia,Rhinolophus ferrumequinum,Rhinolophus ferrumequinum,direct
Mammalia,Rhinolophus formosae,Rhinolophus formosae,direct
Mammalia,Rhinolophus hipposideros,Rhinolophus hipposideros,direct
Mammalia,Rhinolophus huananus,Rhinolophus huananus,direct
Mammalia,Rhinolophus lepidus,Rhinolophus lepidus,direct
Mammalia,Rhinolophus luctus,Rhinolophus luctus,direct
Mammalia,Rhinolophus macrotis,Rhinolophus macrotis,direct
Mammalia,Rhinolophus malayanus,Rhinolophus malayanus,direct
Mammalia,Rhinolophus marshalli,Rhinolophus marshalli,direct
Mammalia,Rhinolophus microglobosus,,
Mammalia,Rhinolophus osgoodi,Rhinolophus osgoodi,direct
Mammalia,Rhinolophus paradoxolophus,Rhinolophus paradoxolophus,direct
Mammalia,Rhinolophus pearsonii,Rhinolophus pearsonii,direct
Mammalia,Rhinolophus pusillus,Rhinolophus pusillus,direct
Mammalia,Rhinolophus rex,Rhinolophus rex,direct
Mammalia,Rhinolophus schnitzleri,Rhinolophus schnitzleri,direct
Mammalia,Rhinolophus siamensis,Rhinolophus siamensis,direct
Mammalia,Rhinolophus sinicus,Rhinolophus sinicus,direct
Mammalia,Rhinolophus stheno,Rhinolophus stheno,direct
Mammalia,Rhinolophus subbadius,Rhinolophus subbadius,direct
Mammalia,Rhinolophus thomasi,Rhinolophus thomasi,direct
Mammalia,Rhinolophus trifoliatus,Rhinolophus trifoliatus,direct
Mammalia,Rhinolophus xinanzhongguoensis,Rhinolophus xinanzhongguoensis,direct
Mammalia,Rhinolophus yunanensis,Rhinolophus yunanensis,direct
Mammalia,Rhinopithecus avunculus,Rhinopithecus avunculus,direct
Mammalia,Rhinopithecus bieti,Rhinopithecus bieti,direct
Mammalia,Rhinopithecus brelichi,Rhinopithecus brelichi,direct
Mammalia,Rhinopithecus roxellana,Rhinopithecus roxellana,direct
Mammalia,Rhizomys pruinosus,Rhizomys pruinosus,direct
Mammalia,Rhizomys sinensis,Rhizomys sinensis,direct
Mammalia,Rhizomys sumatrensis,Rhizomys sumatrensis,direct
Mammalia,Rhombomys opimus,Rhombomys opimus,direct
Mammalia,Rousettus amplexicaudatus,Rousettus amplexicaudatus,direct
Mammalia,Rousettus leschenaultii,Rousettus leschenaultii,direct
Mammalia,Rucervus eldii,Rucervus eldii,direct
Mammalia,Rusa unicolor,Rusa unicolor,direct
Mammalia,Salpingotus crassicauda,Salpingotus crassicauda,direct
Mammalia,Salpingotus kozlovi,Salpingotus kozlovi,direct
Mammalia,Scapanulus oweni,Scapanulus oweni,direct
Mammalia,Scaptochirus moschatus,Scaptochirus moschatus,direct
Mammalia,Scaptonyx fusicaudus,Scaptonyx fusicaudus,direct
Mammalia,Scarturus elater,Allactaga elater,iucn_binomial
Mammalia,Sciurotamias davidianus,Sciurotamias davidianus,direct
Mammalia,Sciurotamias forresti,Sciurotamias forresti,direct
Mammalia,Sciurus vulgaris,Sciurus vulgaris,direct
Mammalia,Scotomanes ornatus,Scotomanes ornatus,direct
Mammalia,Scotophilus heathii,Scotophilus heathii,direct
Mammalia,Scotophilus kuhlii,Scotophilus kuhlii,direct
Mammalia,Selevinia betpakdalaensis,Selevinia betpakdalaensis,direct
Mammalia,Semnopithecus schistaceus,Semnopithecus schistaceus,direct
Mammalia,Sicista caudata,Sicista caudata,direct
Mammalia,Sicista concolor,Sicista concolor,direct
Mammalia,Sicista pseudonapaea,Sicista pseudonapaea,direct
Mammalia,Sicista subtilis,Sicista subtilis,direct
Mammalia,Sicista tianschanica,Sicista tianshanica,gbif_backbone
Mammalia,Sicista zhetysuica,,
Mammalia,Sorex araneus,Sorex araneus,direct
Mammalia,Sorex asper,Sorex asper,direct
Mammalia,Sorex bedfordiae,Sorex bedfordiae,direct
Mammalia,Sorex caecutiens,Sorex caecutiens,direct
Mammalia,Sorex cansulus,Sorex cansulus,direct
Mammalia,Sorex cylindricauda,Sorex cylindricauda,direct
Mammalia,Sorex daphaenodon,Sorex daphaenodon,direct
Mammalia,Sorex excelsus,Sorex excelsus,direct
Mammalia,Sorex gracillimus,Sorex gracillimus,direct
Mammalia,Sorex isodon,Sorex isodon,direct
Mammalia,Sorex kozlovi,Sorex kozlovi,direct
Mammalia,Sorex minutissimus,Sorex minutissimus,direct
Mammalia,Sorex minutus,Sorex minutus,direct
Mammalia,Sorex mirabilis,Sorex mirabilis,direct
Mammalia,Sorex planiceps,Sorex planiceps,direct
Mammalia,Sorex roboratus,Sorex roboratus,direct
Mammalia,Sorex sinalis,Sorex sinalis,direct
Mammalia,Sorex thibetanus,Sorex thibetanus,direct
Mammalia,Sorex tundrensis,Sorex tundrensis,direct
Mammalia,Sorex unguiculatus,Sorex unguiculatus,direct
Mammalia,Soriculus nigrescens,Soriculus nigrescens,direct
Mammalia,Spermophilus alashanicus,Spermophilus alashanicus,direct
Mammalia,Spermophilus brevicauda,Spermophilus brevicauda,direct
Mammalia,Spermophilus dauricus,Spermophilus dauricus,direct
Mammalia,Spermophilus erythrogenys,Spermophilus erythrogenys,direct
Mammalia,Spermophilus fulvus,Spermophilus fulvus,direct
Mammalia,Spermophilus pallidicauda,Spermophilus pallidicauda,direct
Mammalia,Spermophilus ralli,Spermophilus ralli,direct
Mammalia,Spermophilus relictus,Spermophilus relictus,direct
Mammalia,Sphaerias blanfordi,Sphaerias blanfordi,direct
Mammalia,Stenocranius gregalis,,
Mammalia,Stenocranius raddei,,
Mammalia,Stylodipus andrewsi,Stylodipus andrewsi,direct
Mammalia,Stylodipus sungorus,Stylodipus sungorus,direct
Mammalia,Stylodipus telum,Stylodipus telum,direct
Mammalia,Submyotodon latirostris,Submyotodon latirostris,direct
Mammalia,Suncus etruscus,Suncus etruscus,direct
Mammalia,Suncus murinus,Suncus murinus,direct
Mammalia,Suncus stoliczkanus,Suncus stoliczkanus,direct
Mammalia,Sus scrofa,Sus scrofa,direct
Mammalia,Tadarida latouchei,Tadarida latouchei,direct
Mammalia,Tadarida teniotis,Tadarida teniotis,direct
Mammalia,Tamiops maritimus,Tamiops maritimus,direct
Mammalia,Tamiops mcclellandii,Tamiops macclellandii,iucn_binomial
Mammalia,Tamiops swinhoei,Tamiops swinhoei,direct
Mammalia,Taphozous melanopogon,Taphozous melanopogon,direct
Mammalia,Taphozous theobaldi,Taphozous theobaldi,direct
Mammalia,Thainycteris aureocollaris,Arielulus aureocollaris,iucn_binomial
Mammalia,Tokudaia tokunoshimensis,Tokudaia tokunoshimensis,direct
Mammalia,Trachypithecus crepusculus,,
Mammalia,Trachypithecus francoisi,Trachypithecus francoisi,direct
Mammalia,Trachypithecus leucocephalus,,
Mammalia,Trachypithecus phayrei,Trachypithecus phayrei,direct
Mammalia,Trachypithecus pileatus,Trachypithecus pileatus,direct
Mammalia,Trachypithecus shortridgei,Trachypithecus shortridgei,direct
Mammalia,Tragulus kanchil,Tragulus kanchil,direct
Mammalia,Trogopterus xanthipes,Trogopterus xanthipes,direct
Mammalia,Tscherskia triton,Tscherskia triton,direct
Mammalia,Tupaia belangeri,Tupaia belangeri,direct
Mammalia,Tylonycteris pachypus,Tylonycteris pachypus,direct
Mammalia,Tylonycteris pygmaeus,Tylonycteris pygmaeus,direct
Mammalia,Tylonycteris robustula,Tylonycteris robustula,direct
Mammalia,Typhlomys cinereus,Typhlomys cinereus,direct
Mammalia,Urocitellus undulatus,Urocitellus undulatus,direct
Mammalia,Urocricetus alticola,Cricetulus alticola,iucn_binomial
Mammalia,Urocricetus kamensis,Cricetulus kamensis,iucn_binomial
Mammalia,Uropsilus andersoni,Uropsilus andersoni,direct
Mammalia,Uropsilus gracilis,Uropsilus gracilis,direct
Mammalia,Uropsilus investigator,Uropsilus investigator,direct
Mammalia,Uropsilus soricipes,Uropsilus soricipes,direct
Mammalia,Ursus arctos,Ursus arctos,direct
Mammalia,Ursus thibetanus,Ursus thibetanus,direct
Mammalia,Urva auropunctata,Herpestes javanicus,gbif_backbone
Mammalia,Urva javanica,Herpestes javanicus,gbif_backbone
Mammalia,Urva urva,Herpestes urva,gbif_backbone
Mammalia,Vandeleuria oleracea,Vandeleuria oleracea,direct
Mammalia,Vernaya fulva,Vernaya fulva,direct
Mammalia,Vespertilio murinus,Vespertilio murinus,direct
Mammalia,Vespertilio sinensis,Vespertilio sinensis,direct
Mammalia,Viverra zibetha,Viverra zibetha,direct
Mammalia,Viverricula indica,Viverricula indica,direct
Mammalia,Volemys millicens,Volemys millicens,direct
Mammalia,Volemys musseri,Volemys musseri,direct
Mammalia,Vormela peregusna,Vormela peregusna,direct
Mammalia,Vulpes corsac,Vulpes corsac,direct
Mammalia,Vulpes ferrilata,Vulpes ferrilata,direct
Mammalia,Vulpes vulpes,Vulpes vulpes,direct
Mammalia,Xanthonycticebus intermedius,,
Reptilia,Ablepharus alaicus,Asymblepharus alaicus,gbif_backbone
Reptilia,Ablepharus deserti,Ablepharus deserti,direct
Reptilia,Ablepharus himalayanus,Asymblepharus himalayanus,gbif_backbone
Reptilia,Ablepharus ladacensis,,
Reptilia,Ablepharus sikimmensis,Asymblepharus sikimmensis,gbif_backbone
Reptilia,Acanthosaura lepidogaster,Acanthosaura lepidogaster,direct
Reptilia,Achalinus ater,Achalinus ater,direct
Reptilia,Achalinus dehuaensis,,
Reptilia,Achalinus formosanus,Achalinus formosanus,direct
Reptilia,Achalinus hainanus,Achalinus hainanus,direct
Reptilia,Achalinus huangjietangi,,
Reptilia,Achalinus jinggangensis,Achalinus jinggangensis,direct
Reptilia,Achalinus meiguensis,Achalinus meiguensis,direct
Reptilia,Achalinus niger,Achalinus niger,direct
Reptilia,Achalinus rufescens,Achalinus rufescens,direct
Reptilia,Achalinus spinalis,Achalinus spinalis,direct
Reptilia,Achalinus werneri,Achalinus werneri,direct
Reptilia,Achalinus yangdatongi,,
Reptilia,Achalinus yunkaiensis,,
Reptilia,Ahaetulla fronticincta,Ahaetulla fronticincta,direct
Reptilia,Ahaetulla nasuta,Ahaetulla nasuta,direct
Reptilia,Ahaetulla prasina,Ahaetulla prasina,direct
Reptilia,Alsophylax pipiens,Alsophylax pipiens,direct
Reptilia,Alsophylax przewalskii,Alsophylax przewalskii,direct
Reptilia,Amphiesma stolatum,Amphiesma stolatum,direct
Reptilia,Amphiesmoides ornaticeps,Amphiesmoides ornaticeps,direct
Reptilia,Archelaphe bella,Archelaphe bella,direct
Reptilia,Argyrophis diardii,Argyrophis diardii,direct
Reptilia,Argyrophis koshunensis,Argyrophis koshunensis,direct
Reptilia,Ateuchosaurus chinensis,Ateuchosaurus chinensis,direct
Reptilia,Ateuchosaurus pellopleurus,Ateuchosaurus pellopleurus,direct
Reptilia,Azemiops feae,Azemiops feae,direct
Reptilia,Blythia reticulata,Blythia reticulata,direct
Reptilia,Boiga cyanea,Boiga cyanea,direct
Reptilia,Boiga gocool,,
Reptilia,Boiga guangxiensis,Boiga guangxiensis,direct
Reptilia,Boiga kraepelini,Boiga kraepelini,direct
Reptilia,Boiga multifasciata,Boiga multifasciata,direct
Reptilia,Boiga multomaculata,Boiga multomaculata,direct
Reptilia,Boiga ochracea,Boiga ochracea,direct
Reptilia,Boiga quincunciata,Boiga quincunciata,direct
Reptilia,Boiga siamensis,Boiga siamensis,direct
Reptilia,Boiga trigonata,Boiga trigonata,direct
Reptilia,Bungarus bungaroides,Bungarus bungaroides,direct
Reptilia,Bungarus caeruleus,Bungarus caeruleus,direct
Reptilia,Bungarus fasciatus,Bungarus fasciatus,direct
Reptilia,Bungarus lividus,Bungarus lividus,direct
Reptilia,Bungarus magnimaculatus,Bungarus magnimaculatus,direct
Reptilia,Bungarus multicinctus,Bungarus multicinctus,direct
Reptilia,Bungarus niger,Bungarus niger,direct
Reptilia,Bungarus wanghaotingi,Bungarus multicinctus,gbif_backbone
Reptilia,Calamaria pavimentata,Calamaria pavimentata,direct
Reptilia,Calamaria septentrionalis,Calamaria septentrionalis,direct
Reptilia,Calamaria yunnanensis,Calamaria yunnanensis,direct
Reptilia,Calotes emma,Calotes emma,direct
Reptilia,Calotes jerdoni,Calotes jerdoni,direct
Reptilia,Calotes medogensis,Calotes medogensis,direct
Reptilia,Calotes mystaceus,Calotes mystaceus,direct
Reptilia,Calotes versicolor,Calotes versicolor,direct
Reptilia,Caretta caretta,Caretta caretta,direct
Reptilia,Chelonia mydas,Chelonia mydas,direct
Reptilia,Chrysopelea ornata,Chrysopelea ornata,direct
Reptilia,Coelognathus helena,Coelognathus helena,direct
Reptilia,Coelognathus radiatus,Coelognathus radiatus,direct
Reptilia,Crocodylus palustris,Crocodylus palustris,direct
Reptilia,Cuora amboinensis,Cuora amboinensis,direct
Reptilia,Cuora galbinifrons,Cuora galbinifrons,direct
Reptilia,Cuora mouhotii,Cuora mouhotii,direct
Reptilia,Cuora trifasciata,Cuora trifasciata,direct
Reptilia,Cyclemys gemeli,Cyclemys gemeli,direct
Reptilia,Cylindrophis ruffus,Cylindrophis ruffus,direct
Reptilia,Cyrtodactylus cayuensis,,
Reptilia,Cyrtodactylus medogensis,Cyrtopodion medogense,iucn_binomial
Reptilia,Cyrtodactylus tibetanus,Cyrtodactylus tibetanus,direct
Reptilia,Cyrtodactylus wayakonei,Cyrtodactylus wayakonei,direct
Reptilia,Cyrtodactylus zhaoermii,Cyrtodactylus zhaoermii,direct
Reptilia,Daboia russelii,Daboia russelii,direct
Reptilia,Daboia siamensis,Daboia siamensis,direct
Reptilia,Deinagkistrodon acutus,Deinagkistrodon acutus,direct
Reptilia,Dendrelaphis biloreatus,Dendrelaphis biloreatus,direct
Reptilia,Dendrelaphis cyanochloris,Dendrelaphis cyanochloris,direct
Reptilia,Dendrelaphis ngansonensis,Dendrelaphis ngansonensis,direct
Reptilia,Dendrelaphis pictus,Dendrelaphis pictus,direct
Reptilia,Dendrelaphis subocularis,Dendrelaphis subocularis,direct
Reptilia,Dendrelaphis vogeli,,
Reptilia,Dermochelys coriacea,Dermochelys coriacea,direct
Reptilia,Dibamus bourreti,Dibamus bourreti,direct
Reptilia,Diploderma batangense,Japalura batangensis,iucn_binomial
Reptilia,Diploderma brevicauda,,
